job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1508364558011_34726,472313.0,1683.0,1,any,False
ph-application_1508364558011_34739,472334.0,1950.0,1,any,False
ph-application_1508364558011_34752,472342.0,2118.0,1,any,False
ph-application_1508364558011_34784,472356.0,1782.0,1,any,False
ph-application_1508364558011_34890,477104.0,833.0,1,any,False
ph-application_1508364558011_34895,477135.0,234.0,1,any,False
ph-application_1508364558011_34905,477183.0,510.0,1,any,False
ph-application_1508364558011_34907,477198.0,509.0,1,any,False
ph-application_1508364558011_34937,477353.0,768.0,1,any,False
ph-application_1508364558011_34960,477493.0,224.0,1,any,False
ph-application_1508364558011_34966,477521.0,191.0,1,any,False
ph-application_1508364558011_34993,478181.0,1763.0,1,any,False
ph-application_1508364558011_35067,478247.0,1796.0,1,any,False
ph-application_1508364558011_35068,478247.0,1892.0,1,any,False
ph-application_1508364558011_35097,478281.0,1723.0,1,any,False
ph-application_1508364558011_35146,478292.0,3397.0,1,any,True
ph-application_1508364558011_35153,478296.0,1480.0,1,any,False
ph-application_1508364558011_35196,481778.0,2838.0,1,any,False
ph-application_1508364558011_35297,489138.0,3463.0,1,any,True
ph-application_1508364558011_35351,489188.0,4687.0,1,any,True
ph-application_1508364558011_35419,489239.0,2921.0,1,any,True
ph-application_1508364558011_35456,489267.0,2773.0,1,any,True
ph-application_1508364558011_35538,489324.0,4005.0,1,any,True
ph-application_1508364558011_35583,489360.0,3500.0,1,any,True
ph-application_1508364558011_35641,489389.0,3752.0,1,any,True
ph-application_1508364558011_35650,489396.0,4302.0,1,any,True
ph-application_1508364558011_35654,489407.0,4042.0,1,any,True
ph-application_1508364558011_35731,489462.0,3458.0,1,any,True
ph-application_1508364558011_35782,489504.0,4607.0,1,any,True
ph-application_1508364558011_35829,489587.0,3520.0,1,any,True
ph-application_1508364558011_35919,495188.0,2658.0,1,any,False
ph-application_1508364558011_35941,495298.0,2864.0,1,any,False
ph-application_1508364558011_36010,500662.0,65.0,1,any,False
ph-application_1508364558011_36015,501263.0,71.0,1,any,False
ph-application_1508364558011_36024,502246.0,31.0,1,any,False
ph-application_1508364558011_36030,502460.0,16.0,2,any,False
ph-application_1508364558011_36037,503063.0,64.0,1,any,False
ph-application_1508364558011_36120,507263.0,67.0,1,any,False
ph-application_1508364558011_36165,512618.0,4315.0,1,any,True
ph-application_1508364558011_36171,512623.0,3439.0,1,any,True
ph-application_1508364558011_36198,512637.0,4264.0,1,any,True
ph-application_1508364558011_36207,512646.0,4031.0,1,any,True
ph-application_1508364558011_36249,513718.0,1888.0,1,any,False
ph-application_1508364558011_36299,518120.0,9.0,1,any,False
ph-application_1508364558011_36324,520140.0,108.0,1,any,False
ph-application_1508364558011_36330,520466.0,516.0,8,any,False
ph-application_1508364558011_36343,521803.0,607.0,8,any,False
ph-application_1508364558011_36387,524645.0,95.0,4,any,False
ph-application_1508364558011_36394,525817.0,513.0,8,any,False
ph-application_1508364558011_36430,527644.0,641.0,1,any,False
ph-application_1508364558011_36434,527861.0,272.0,1,any,False
ph-application_1508364558011_36482,531631.0,1518.0,1,any,False
ph-application_1508364558011_36527,535413.0,140.0,1,any,False
ph-application_1508364558011_36645,547063.0,178.0,8,any,False
ph-application_1508364558011_36741,561263.0,40.0,1,any,False
ph-application_1508364558011_36798,567219.0,112.0,2,any,False
ph-application_1508364558011_36822,568463.0,32.0,1,any,False
ph-application_1508364558011_36870,577770.0,943.0,1,any,False
ph-application_1508364558011_36886,579263.0,23.0,1,any,False
ph-application_1508364558011_36888,579555.0,28.0,8,any,False
ph-application_1508364558011_36895,581525.0,567.0,4,any,True
ph-application_1508364558011_36914,585156.0,599.0,4,any,True
ph-application_1508364558011_36927,586462.0,64.0,1,any,False
ph-application_1508364558011_37016,603968.0,7058.0,1,any,False
ph-application_1508364558011_37065,608843.0,190.0,4,any,False
ph-application_1508364558011_37086,610464.0,58.0,1,any,False
ph-application_1508364558011_37159,616833.0,412.0,4,any,False
ph-application_1508364558011_37200,622321.0,1903.0,1,any,True
ph-application_1508364558011_37211,622383.0,844.0,1,any,False
ph-application_1508364558011_37230,622460.0,732.0,1,any,False
ph-application_1508364558011_37291,622753.0,591.0,1,any,False
ph-application_1508364558011_37302,622801.0,215.0,1,any,False
ph-application_1508364558011_37345,623010.0,295.0,1,any,False
ph-application_1508364558011_37411,623361.0,213.0,1,any,False
ph-application_1508364558011_37418,623406.0,19.0,1,any,False
ph-application_1508364558011_37432,623467.0,587.0,1,any,False
ph-application_1508364558011_37433,623479.0,576.0,1,any,False
ph-application_1508364558011_37453,623575.0,188.0,1,any,False
ph-application_1508364558011_37464,623624.0,389.0,1,any,False
ph-application_1508364558011_37467,623637.0,506.0,1,any,False
ph-application_1508364558011_37474,623665.0,750.0,1,any,False
ph-application_1508364558011_37543,624005.0,515.0,1,any,False
ph-application_1508364558011_37544,624010.0,193.0,1,any,False
ph-application_1508364558011_37583,624200.0,184.0,1,any,False
ph-application_1508364558011_37589,624216.0,186.0,1,any,False
ph-application_1508364558011_37590,624223.0,722.0,1,any,False
ph-application_1508364558011_37602,624265.0,835.0,1,any,False
ph-application_1508364558011_37610,624302.0,509.0,1,any,False
ph-application_1508364558011_37628,624407.0,208.0,1,any,False
ph-application_1508364558011_37682,624693.0,517.0,1,any,False
ph-application_1508364558011_37708,624806.0,594.0,1,any,False
ph-application_1508364558011_37783,628819.0,6982.0,8,any,False
ph-application_1508364558011_37844,640502.0,13.0,1,any,False
ph-application_1508364558011_37896,650596.0,330.0,8,any,False
ph-application_1508364558011_38015,671663.0,59.0,1,any,False
ph-application_1508364558011_38058,685396.0,578.0,4,any,False
ph-application_1508364558011_38114,698911.0,4370.0,1,any,True
ph-application_1508364558011_38122,698921.0,3170.0,1,any,True
ph-application_1508364558011_38154,698954.0,3955.0,1,any,True
ph-application_1508364558011_38194,698985.0,4104.0,1,any,True
ph-application_1508364558011_38217,699000.0,3788.0,1,any,True
ph-application_1508364558011_38218,699000.0,3462.0,1,any,True
ph-application_1508364558011_38229,699006.0,3746.0,1,any,True
ph-application_1508364558011_38308,699064.0,3279.0,1,any,True
ph-application_1508364558011_38336,699092.0,3451.0,1,any,True
ph-application_1508364558011_38375,699120.0,3022.0,1,any,True
ph-application_1508364558011_38489,699192.0,102.0,1,any,False
ph-application_1508364558011_38532,699217.0,4430.0,1,any,True
ph-application_1508364558011_38549,699227.0,2800.0,1,any,True
ph-application_1508364558011_38562,699236.0,3808.0,1,any,True
ph-application_1508364558011_38635,699305.0,3160.0,1,any,True
ph-application_1508364558011_38657,699324.0,3405.0,1,any,True
ph-application_1508364558011_38685,699336.0,3855.0,1,any,True
ph-application_1508364558011_38725,699360.0,3020.0,1,any,True
ph-application_1508364558011_38760,699437.0,3285.0,1,any,True
ph-application_1508364558011_38844,701229.0,209.0,1,any,False
ph-application_1508364558011_38862,701327.0,206.0,1,any,False
ph-application_1508364558011_38916,701580.0,312.0,1,any,False
ph-application_1508364558011_38922,701601.0,278.0,1,any,False
ph-application_1508364558011_38930,701637.0,222.0,1,any,False
ph-application_1508364558011_38932,701643.0,183.0,1,any,False
ph-application_1508364558011_38956,701759.0,186.0,1,any,False
ph-application_1508364558011_38966,701806.0,303.0,1,any,False
ph-application_1508364558011_39104,702520.0,815.0,1,any,False
ph-application_1508364558011_39179,702912.0,34.0,1,any,False
ph-application_1508364558011_39252,703306.0,668.0,1,any,False
ph-application_1508364558011_39402,704070.0,883.0,1,any,False
ph-application_1508364558011_39404,704079.0,699.0,1,any,False
ph-application_1508364558011_39417,704162.0,741.0,1,any,False
ph-application_1508364558011_39427,704205.0,478.0,1,any,False
ph-application_1508364558011_39456,704372.0,830.0,1,any,False
ph-application_1508364558011_39649,710815.0,519.0,1,any,False
ph-application_1508364558011_39717,711165.0,1066.0,1,any,False
ph-application_1508364558011_39743,711277.0,774.0,1,any,False
ph-application_1508364558011_39799,711574.0,280.0,1,any,False
ph-application_1508364558011_39870,711936.0,299.0,1,any,False
ph-application_1508364558011_39877,711981.0,316.0,1,any,False
ph-application_1508364558011_39887,712057.0,176.0,1,any,False
ph-application_1508364558011_39893,712080.0,179.0,1,any,False
ph-application_1508364558011_39913,712176.0,186.0,1,any,False
ph-application_1508364558011_39926,712233.0,300.0,1,any,False
ph-application_1508364558011_40050,712992.0,514.0,1,any,False
ph-application_1508364558011_40063,713062.0,55.0,1,any,False
ph-application_1508364558011_40066,713073.0,389.0,1,any,False
ph-application_1508364558011_40067,713082.0,379.0,1,any,False
ph-application_1508364558011_40075,713121.0,502.0,1,any,False
ph-application_1508364558011_40087,713193.0,829.0,1,any,False
ph-application_1508364558011_40089,713208.0,306.0,1,any,False
ph-application_1508364558011_40138,713431.0,589.0,1,any,False
ph-application_1508364558011_40184,713649.0,310.0,1,any,False
ph-application_1508364558011_40205,714173.0,175.0,4,any,True
ph-application_1508364558011_40239,716365.0,2548.0,1,any,False
ph-application_1508364558011_40270,717952.0,93.0,1,any,False
ph-application_1508364558011_40300,718891.0,1326.0,1,any,False
ph-application_1508364558011_40394,719370.0,1195.0,1,any,False
ph-application_1508364558011_40603,725063.0,63.0,1,any,False
ph-application_1508364558011_40647,730775.0,51.0,1,any,False
ph-application_1508364558011_40649,731063.0,61.0,1,any,False
ph-application_1508364558011_40660,732131.0,602.0,1,any,False
ph-application_1508364558011_40680,735863.0,52.0,1,any,False
ph-application_1508364558011_40693,739124.0,571.0,1,any,False
ph-application_1508364558011_40811,752116.0,6830.0,1,any,False
ph-application_1508364558011_40920,756294.0,24.0,1,any,False
ph-application_1508364558011_41037,765165.0,231.0,1,any,False
ph-application_1508364558011_41144,770703.0,4267.0,1,any,True
ph-application_1508364558011_41252,770779.0,3742.0,1,any,True
ph-application_1508364558011_41265,770787.0,3404.0,1,any,True
ph-application_1508364558011_41356,770841.0,5166.0,1,any,True
ph-application_1508364558011_41376,770913.0,3800.0,1,any,True
ph-application_1508364558011_41420,774263.0,66.0,1,any,False
ph-application_1508364558011_41453,778246.0,80.0,1,any,False
ph-application_1508364558011_41484,782847.0,292.0,4,any,True
ph-application_1508364558011_41495,783860.0,282.0,8,any,False
ph-application_1508364558011_41602,795193.0,38.0,1,any,False
ph-application_1508364558011_41686,801725.0,3746.0,1,any,False
ph-application_1508364558011_41729,805482.0,108.0,1,any,False
ph-application_1508364558011_41734,806103.0,72.0,1,any,True
ph-application_1508364558011_41757,807863.0,80.0,1,any,False
ph-application_1508364558011_41824,813211.0,104.0,1,any,False
ph-application_1508364558011_41901,814666.0,100.0,1,any,False
ph-application_1508364558011_42065,834335.0,777.0,1,any,False
ph-application_1508364558011_42071,836063.0,56.0,1,any,False
ph-application_1508364558011_42302,857541.0,53.0,1,any,False
ph-application_1508364558011_42304,857573.0,3056.0,1,any,False
ph-application_1508364558011_42306,857637.0,434.0,1,any,False
ph-application_1508364558011_42324,858466.0,414.0,1,any,False
ph-application_1508364558011_42342,859441.0,590.0,1,any,False
ph-application_1508364558011_42361,860435.0,780.0,1,any,False
ph-application_1508364558011_42418,865932.0,44.0,2,any,False
ph-application_1508364558011_42421,866327.0,60.0,1,any,False
ph-application_1508364558011_42469,872101.0,597.0,4,any,True
ph-application_1508364558011_42556,881837.0,8.0,1,any,False
ph-application_1508364558011_42649,882438.0,1545.0,4,any,True
ph-application_1508364558011_42768,887346.0,1613.0,1,any,False
ph-application_1508364558011_42788,887525.0,1604.0,1,any,False
ph-application_1508364558011_42811,888362.0,144.0,1,any,False
ph-application_1508364558011_42878,893576.0,268.0,1,any,False
ph-application_1508364558011_42892,894823.0,13.0,1,any,False
ph-application_1508364558011_42908,895801.0,11.0,8,any,False
ph-application_1508364558011_42986,903263.0,64.0,1,any,False
ph-application_1508364558011_43094,915128.0,3788.0,8,any,False
ph-application_1508364558011_43127,917662.0,54.0,1,any,False
ph-application_1508364558011_43260,936860.0,6714.0,1,any,False
ph-application_1508364558011_43265,937374.0,4783.0,1,any,False
ph-application_1508364558011_43339,942076.0,118.0,1,any,True
ph-application_1508364558011_43346,942956.0,2.0,1,any,False
ph-application_1508364558011_43353,943253.0,36.0,1,any,False
ph-application_1508364558011_43407,947662.0,71.0,1,any,False
ph-application_1508364558011_43537,958806.0,1970.0,1,any,False
ph-application_1508364558011_43538,958808.0,288.0,1,any,False
ph-application_1508364558011_43572,958971.0,175.0,1,any,False
ph-application_1508364558011_43573,958974.0,507.0,1,any,False
ph-application_1508364558011_43577,958990.0,340.0,1,any,False
ph-application_1508364558011_43599,959098.0,331.0,1,any,False
ph-application_1508364558011_43612,959202.0,747.0,1,any,False
ph-application_1508364558011_43625,959261.0,281.0,1,any,False
ph-application_1508364558011_43628,959277.0,674.0,1,any,False
ph-application_1508364558011_43645,959369.0,259.0,1,any,False
ph-application_1508364558011_43649,959382.0,665.0,1,any,False
ph-application_1508364558011_43685,959558.0,177.0,1,any,False
ph-application_1508364558011_43697,959630.0,269.0,1,any,False
ph-application_1508364558011_43767,960068.0,327.0,1,any,False
ph-application_1508364558011_43933,960951.0,960.0,1,any,False
ph-application_1508364558011_43949,961035.0,929.0,1,any,False
ph-application_1508364558011_43965,961156.0,597.0,1,any,False
ph-application_1508364558011_43967,961167.0,1907.0,1,any,False
ph-application_1508364558011_43983,961256.0,751.0,1,any,False
ph-application_1508364558011_43986,961270.0,457.0,1,any,False
ph-application_1508364558011_43992,961303.0,884.0,1,any,False
ph-application_1508364558011_44042,967734.0,23.0,1,any,False
ph-application_1508364558011_44077,970075.0,29.0,1,any,False
ph-application_1508364558011_44091,970765.0,464.0,1,any,False
ph-application_1508364558011_44097,970823.0,534.0,1,any,False
ph-application_1508364558011_44166,971238.0,480.0,1,any,False
ph-application_1508364558011_44208,971925.0,805.0,1,any,False
ph-application_1508364558011_44223,972507.0,52.0,1,any,False
ph-application_1508364558011_44225,972510.0,85.0,1,any,True
ph-application_1508364558011_44247,973187.0,58.0,1,any,False
ph-application_1508364558011_44259,973567.0,277.0,1,any,False
ph-application_1508364558011_44278,973682.0,300.0,1,any,False
ph-application_1508364558011_44322,973876.0,302.0,1,any,False
ph-application_1508364558011_44323,973882.0,266.0,1,any,False
ph-application_1508364558011_44367,974324.0,323.0,1,any,False
ph-application_1508364558011_44385,974399.0,353.0,1,any,False
ph-application_1508364558011_44399,974459.0,268.0,1,any,False
ph-application_1508364558011_44473,974804.0,270.0,1,any,False
ph-application_1508364558011_44480,974837.0,38.0,4,any,False
ph-application_1508364558011_44524,975058.0,101.0,1,any,False
ph-application_1508364558011_44573,975234.0,303.0,1,any,False
ph-application_1508364558011_44581,975263.0,204.0,1,any,False
ph-application_1508364558011_44605,975398.0,459.0,1,any,False
ph-application_1508364558011_44634,975535.0,265.0,1,any,False
ph-application_1508364558011_44636,975542.0,342.0,1,any,False
ph-application_1508364558011_44653,975615.0,263.0,1,any,False
ph-application_1508364558011_44655,975623.0,56.0,1,any,False
ph-application_1508364558011_44676,975719.0,348.0,1,any,False
ph-application_1508364558011_44716,975930.0,226.0,1,any,False
ph-application_1508364558011_44846,978271.0,309.0,4,any,True
ph-application_1508364558011_44851,978413.0,156.0,1,any,False
ph-application_1508364558011_44913,978818.0,191.0,1,any,False
ph-application_1508364558011_44942,978933.0,516.0,1,any,False
ph-application_1508364558011_44951,978967.0,123.0,1,any,False
ph-application_1508364558011_45015,979258.0,227.0,1,any,False
ph-application_1508364558011_45037,979377.0,206.0,1,any,False
ph-application_1508364558011_45072,979530.0,476.0,1,any,False
ph-application_1508364558011_45136,979931.0,103.0,1,any,False
